image,class,cnn_prob_normal,cnn_prob_papil,cnn_prob_pseudo,cnn_pred,cnn_correct
Disc Edema10.jpg,Papilledema,0.298818975687027,0.6695555448532104,0.03162548318505287,Papilledema,1
Disc Edema100.jpg,Papilledema,0.011280824430286884,0.9882498979568481,0.00046923087211325765,Papilledema,1
Disc Edema101.jpg,Papilledema,0.014402644708752632,0.9853081107139587,0.00028917420422658324,Papilledema,1
Disc Edema102.jpg,Papilledema,0.0015136254951357841,0.997102677822113,0.0013837161241099238,Papilledema,1
Disc Edema103.jpg,Papilledema,0.033349573612213135,0.9637975692749023,0.002852782141417265,Papilledema,1
Disc Edema104.jpg,Papilledema,0.03063017502427101,0.9675551056861877,0.0018147125374525785,Papilledema,1
Disc Edema105.jpg,Papilledema,0.007937004789710045,0.9870831966400146,0.004979760851711035,Papilledema,1
Disc Edema106.jpg,Papilledema,0.008414954878389835,0.9895893931388855,0.001995685277506709,Papilledema,1
Disc Edema107.jpg,Papilledema,4.654385702451691e-05,0.9998772144317627,7.628675666637719e-05,Papilledema,1
Disc Edema108.jpg,Papilledema,0.019146405160427094,0.9803127646446228,0.0005408178549259901,Papilledema,1
Disc Edema109.jpg,Papilledema,0.0033213747665286064,0.9964320659637451,0.00024660115013830364,Papilledema,1
Disc Edema11.jpg,Papilledema,0.2841327488422394,0.7020423412322998,0.013824949972331524,Papilledema,1
Disc Edema110.jpg,Papilledema,0.027086416259407997,0.9717731475830078,0.0011405154364183545,Papilledema,1
Disc Edema111.jpg,Papilledema,0.06109926849603653,0.9373016357421875,0.0015990472165867686,Papilledema,1
Disc Edema112.jpg,Papilledema,0.004953597206622362,0.9944472312927246,0.0005991635262034833,Papilledema,1
Disc Edema113.jpg,Papilledema,0.0015174199361354113,0.9978896975517273,0.0005929304752498865,Papilledema,1
Disc Edema114.jpg,Papilledema,0.15252502262592316,0.8300280570983887,0.01744692400097847,Papilledema,1
Disc Edema115.jpg,Papilledema,0.007862268015742302,0.9915109276771545,0.0006267593125812709,Papilledema,1
Disc Edema116.jpg,Papilledema,0.015900885686278343,0.9832046627998352,0.0008944213623180985,Papilledema,1
Disc Edema117.jpg,Papilledema,0.00039312869193963706,0.9995079040527344,9.906633204082027e-05,Papilledema,1
Disc Edema118.jpg,Papilledema,0.0003416957624722272,0.9994264841079712,0.0002318675396963954,Papilledema,1
Disc Edema119.jpg,Papilledema,0.0003785876324400306,0.9989445805549622,0.0006768468883819878,Papilledema,1
Disc Edema12.jpg,Papilledema,0.35082271695137024,0.599941074848175,0.04923619329929352,Papilledema,1
Disc Edema120.jpg,Papilledema,0.0002386782580288127,0.9989504814147949,0.000810861645732075,Papilledema,1
Disc Edema121.jpg,Papilledema,0.08213344216346741,0.9161206483840942,0.0017459148075431585,Papilledema,1
Disc Edema122.jpg,Papilledema,0.000876881240401417,0.9986802935600281,0.0004427259264048189,Papilledema,1
Disc Edema123.jpg,Papilledema,0.00034672708716243505,0.9993104934692383,0.00034269396564923227,Papilledema,1
Disc Edema124.jpg,Papilledema,0.1528431475162506,0.8409517407417297,0.006205121986567974,Papilledema,1
Disc Edema125.jpg,Papilledema,0.019136393442749977,0.9766273498535156,0.0042362455278635025,Papilledema,1
Disc Edema126.jpg,Papilledema,0.2250978797674179,0.7281180024147034,0.04678414389491081,Papilledema,1
Disc Edema127.jpg,Papilledema,0.2298489212989807,0.7431909441947937,0.026960181072354317,Papilledema,1
Disc Edema13.jpg,Papilledema,7.508917769882828e-05,0.9997441172599792,0.00018077732238452882,Papilledema,1
Disc Edema14.jpg,Papilledema,0.000641056802123785,0.9988540410995483,0.0005048253806307912,Papilledema,1
Disc Edema15.jpg,Papilledema,0.09266199916601181,0.8894781470298767,0.017859794199466705,Papilledema,1
Disc Edema16.jpg,Papilledema,0.3562193512916565,0.6350584030151367,0.0087222158908844,Papilledema,1
Disc Edema17.jpg,Papilledema,0.004942123778164387,0.991195797920227,0.0038620876148343086,Papilledema,1
Disc Edema18.jpg,Papilledema,0.0002476962690707296,0.9986764788627625,0.00107577012386173,Papilledema,1
Disc Edema19.jpg,Papilledema,0.14274516701698303,0.846888542175293,0.010366225615143776,Papilledema,1
Disc Edema2.jpg,Papilledema,0.004920364823192358,0.9930585622787476,0.002021067775785923,Papilledema,1
Disc Edema20.jpg,Papilledema,0.05007054656744003,0.9418321847915649,0.008097263053059578,Papilledema,1
Disc Edema21.jpg,Papilledema,0.007174680009484291,0.9872838258743286,0.005541438702493906,Papilledema,1
Disc Edema22.jpg,Papilledema,0.00248631089925766,0.9940778017044067,0.0034359206911176443,Papilledema,1
Disc Edema23.jpg,Papilledema,0.00325598381459713,0.9929863810539246,0.0037575848400592804,Papilledema,1
Disc Edema24.jpg,Papilledema,0.06345440447330475,0.9300875067710876,0.0064581152983009815,Papilledema,1
Disc Edema25.jpg,Papilledema,0.0024532584939152002,0.9951942563056946,0.0023524491116404533,Papilledema,1
Disc Edema26.jpg,Papilledema,0.0005248864181339741,0.9992449283599854,0.00023028868599794805,Papilledema,1
Disc Edema27.jpg,Papilledema,0.0026353474240750074,0.9967237114906311,0.0006408677436411381,Papilledema,1
Disc Edema28.jpg,Papilledema,0.01341939065605402,0.9844961166381836,0.0020844992250204086,Papilledema,1
Disc Edema29.jpg,Papilledema,0.0033646703232079744,0.9949167966842651,0.0017185742035508156,Papilledema,1
Disc Edema3.jpg,Papilledema,0.004280583932995796,0.9930915832519531,0.0026277967263013124,Papilledema,1
Disc Edema30.jpg,Papilledema,0.002262798370793462,0.9973219037055969,0.00041527661960572004,Papilledema,1
Disc Edema31.jpg,Papilledema,0.003041758667677641,0.995837926864624,0.001120312255807221,Papilledema,1
Disc Edema32.jpg,Papilledema,0.0006189742707647383,0.998630940914154,0.0007501294021494687,Papilledema,1
Disc Edema33.jpg,Papilledema,0.0016791945090517402,0.9974402189254761,0.0008806245168671012,Papilledema,1
Disc Edema34.jpg,Papilledema,0.0054608359932899475,0.991443932056427,0.003095264546573162,Papilledema,1
Disc Edema35.jpg,Papilledema,0.0054715401493012905,0.9918992519378662,0.002629297785460949,Papilledema,1
Disc Edema36.jpg,Papilledema,0.0003086673386860639,0.9991713762283325,0.0005200722953304648,Papilledema,1
Disc Edema37.jpg,Papilledema,8.540123963030055e-05,0.9994268417358398,0.0004878082836512476,Papilledema,1
Disc Edema38.jpg,Papilledema,0.000846373790409416,0.9977186918258667,0.0014350003330036998,Papilledema,1
Disc Edema39.jpg,Papilledema,0.018294591456651688,0.980182409286499,0.0015229525743052363,Papilledema,1
Disc Edema4.jpg,Papilledema,0.004920364823192358,0.9930585622787476,0.002021067775785923,Papilledema,1
Disc Edema40.jpg,Papilledema,0.042989835143089294,0.939132571220398,0.017877548933029175,Papilledema,1
Disc Edema41.jpg,Papilledema,0.025981221348047256,0.9637571573257446,0.010261583141982555,Papilledema,1
Disc Edema42.jpg,Papilledema,0.021686961874365807,0.9719294905662537,0.006383486092090607,Papilledema,1
Disc Edema43.jpg,Papilledema,0.03293170407414436,0.9517674446105957,0.015300839208066463,Papilledema,1
Disc Edema44.jpg,Papilledema,0.012488335371017456,0.9846767783164978,0.00283485627733171,Papilledema,1
Disc Edema45.jpg,Papilledema,0.031861674040555954,0.961670458316803,0.006467910949140787,Papilledema,1
Disc Edema46.jpg,Papilledema,0.027605175971984863,0.9715419411659241,0.0008528537582606077,Papilledema,1
Disc Edema47.jpg,Papilledema,0.009349816478788853,0.9904617667198181,0.00018842592544388026,Papilledema,1
Disc Edema48.jpg,Papilledema,0.18023400008678436,0.8170134425163269,0.0027524717152118683,Papilledema,1
Disc Edema49.jpg,Papilledema,0.1352139264345169,0.8639275431632996,0.0008585169562138617,Papilledema,1
Disc Edema5.jpg,Papilledema,0.004280583932995796,0.9930915832519531,0.0026277967263013124,Papilledema,1
Disc Edema50.jpg,Papilledema,0.024030892178416252,0.9745320081710815,0.0014370576245710254,Papilledema,1
Disc Edema51.jpg,Papilledema,0.06947709619998932,0.9264039397239685,0.00411895290017128,Papilledema,1
Disc Edema52.jpg,Papilledema,0.00026673468528315425,0.99748694896698,0.0022462736815214157,Papilledema,1
Disc Edema53.jpg,Papilledema,0.22473566234111786,0.7631739377975464,0.012090385891497135,Papilledema,1
Disc Edema54.jpg,Papilledema,0.05971216410398483,0.9366355538368225,0.003652356332167983,Papilledema,1
Disc Edema55.jpg,Papilledema,0.027560023590922356,0.9711378216743469,0.0013021378545090556,Papilledema,1
Disc Edema56.jpg,Papilledema,0.008981626480817795,0.9906712770462036,0.0003471254021860659,Papilledema,1
Disc Edema57.jpg,Papilledema,0.014155997894704342,0.9853090643882751,0.0005349478451535106,Papilledema,1
Disc Edema58.jpg,Papilledema,0.010585661977529526,0.9891219735145569,0.0002923505671788007,Papilledema,1
Disc Edema59.jpg,Papilledema,0.5720386505126953,0.3801623582839966,0.047798946499824524,Normal,0
Disc Edema6.jpg,Papilledema,0.0028405257035046816,0.9967936873435974,0.00036572685348801315,Papilledema,1
Disc Edema60.jpg,Papilledema,0.521898090839386,0.45976969599723816,0.018332190811634064,Normal,0
Disc Edema61.jpg,Papilledema,0.0024817597586661577,0.9974484443664551,6.98342191753909e-05,Papilledema,1
Disc Edema62.jpg,Papilledema,0.0034889336675405502,0.9963950514793396,0.0001160087704192847,Papilledema,1
Disc Edema63.jpg,Papilledema,0.04980964958667755,0.9495744109153748,0.0006159038748592138,Papilledema,1
Disc Edema64.jpg,Papilledema,0.05455205217003822,0.944205641746521,0.0012423337902873755,Papilledema,1
Disc Edema65.jpg,Papilledema,0.09385544061660767,0.9047015309333801,0.0014430551091209054,Papilledema,1
Disc Edema66.jpg,Papilledema,0.025296742096543312,0.9737076163291931,0.0009956720750778913,Papilledema,1
Disc Edema67.jpg,Papilledema,0.00038121981197036803,0.9994472861289978,0.00017141048738267273,Papilledema,1
Disc Edema68.jpg,Papilledema,0.0004926586989313364,0.999060332775116,0.0004470190033316612,Papilledema,1
Disc Edema69.jpg,Papilledema,0.00124453566968441,0.9983397722244263,0.00041572185000404716,Papilledema,1
Disc Edema7.jpg,Papilledema,0.004309618845582008,0.994952917098999,0.0007374868146143854,Papilledema,1
Disc Edema70.jpg,Papilledema,0.001517841243185103,0.998117208480835,0.000364894513040781,Papilledema,1
Disc Edema71.jpg,Papilledema,0.0012061643647029996,0.9977906942367554,0.0010032063582912087,Papilledema,1
Disc Edema72.jpg,Papilledema,0.003954731859266758,0.9951159954071045,0.0009292557369917631,Papilledema,1
Disc Edema73.jpg,Papilledema,0.0010311813093721867,0.9985987544059753,0.00037004961632192135,Papilledema,1
Disc Edema74.jpg,Papilledema,0.0015207205433398485,0.9972602128982544,0.0012189879780635238,Papilledema,1
Disc Edema75.jpg,Papilledema,0.000946635555010289,0.9983206391334534,0.0007327928906306624,Papilledema,1
Disc Edema76.jpg,Papilledema,0.005366707220673561,0.994305431842804,0.000327863497659564,Papilledema,1
Disc Edema77.jpg,Papilledema,0.028459450230002403,0.9697802662849426,0.001760362763889134,Papilledema,1
Disc Edema78.jpg,Papilledema,0.03431408107280731,0.9647333025932312,0.0009525352506898344,Papilledema,1
Disc Edema79.jpg,Papilledema,0.03853440284729004,0.9574296474456787,0.00403585797175765,Papilledema,1
Disc Edema8.jpg,Papilledema,0.001974883023649454,0.9976369142532349,0.0003882111341226846,Papilledema,1
Disc Edema80.jpg,Papilledema,0.033351778984069824,0.9513382911682129,0.015309905633330345,Papilledema,1
Disc Edema81.jpg,Papilledema,6.807583122281358e-05,0.9995437264442444,0.0003881847078446299,Papilledema,1
Disc Edema82.jpg,Papilledema,0.00010581125388853252,0.9993914365768433,0.0005028105224482715,Papilledema,1
Disc Edema83.jpg,Papilledema,0.00026495050406083465,0.9983497858047485,0.0013852791162207723,Papilledema,1
Disc Edema84.jpg,Papilledema,0.00029569276375696063,0.9991140961647034,0.0005901525728404522,Papilledema,1
Disc Edema85.jpg,Papilledema,0.005678017623722553,0.9937235713005066,0.0005983370938338339,Papilledema,1
Disc Edema86.jpg,Papilledema,0.006259770132601261,0.9923905730247498,0.0013496580068022013,Papilledema,1
Disc Edema87.jpg,Papilledema,0.019294364377856255,0.97953200340271,0.0011736801825463772,Papilledema,1
Disc Edema88.jpg,Papilledema,0.023839203640818596,0.9753425121307373,0.0008183090831153095,Papilledema,1
Disc Edema89.jpg,Papilledema,0.009139925241470337,0.9901446104049683,0.0007155349012464285,Papilledema,1
Disc Edema9.jpg,Papilledema,0.007770057301968336,0.9866238832473755,0.005606009624898434,Papilledema,1
Disc Edema90.jpg,Papilledema,0.002873638179153204,0.9970539808273315,7.23998891771771e-05,Papilledema,1
Disc Edema91.jpg,Papilledema,0.29685863852500916,0.6637457013130188,0.03939567506313324,Papilledema,1
Disc Edema92.jpg,Papilledema,0.7019125819206238,0.27653536200523376,0.021552009508013725,Normal,0
Disc Edema93.jpg,Papilledema,0.9041122198104858,0.08588754385709763,0.010000215843319893,Normal,0
Disc Edema94.jpg,Papilledema,0.5388174057006836,0.4548978805541992,0.006284757051616907,Normal,0
Disc Edema95.jpg,Papilledema,0.5086278319358826,0.4691969156265259,0.022175287827849388,Normal,0
Disc Edema96.jpg,Papilledema,0.33913344144821167,0.6475229859352112,0.01334354467689991,Papilledema,1
Disc Edema97.jpg,Papilledema,0.5352882146835327,0.4533984959125519,0.011313294991850853,Normal,0
Disc Edema98.jpg,Papilledema,0.09980926662683487,0.8979446887969971,0.002246073679998517,Papilledema,1
Disc Edema99.jpg,Papilledema,0.022883031517267227,0.9747461676597595,0.0023707482032477856,Papilledema,1
